Contents: This file contains 3 curve sets
a)Energy-time histogram.
b)Reverse-integrated decay curve (dB SPL)
c)Reverse-integrated decay curve (dB SPL), corrected for missing energy due to truncation.
d)Energy-time histogram for Sqr(Px),Sqr(Py) and Sqr(Pz) - only if calculated by Odeon 6.1 or later
d1)Hint! The energy-intensity curve can be obtained by the formulae 10*log10(Sqrt(Sqr(Px)+Sqr(Py)+Sqr(Pz)
d2)Note! Sqr(Px),Sqr(Py) and Sqr(Pz) are signed values, the sign is part the directional information


a) Energy-time histogram (dB SPL) for job 2
Receiver Number: 1 R1                             (x,y,z) = (7,20, -1,80, 1,00)
ms(source)	63	125	250	500	1000	2000	4000	8000
155,00	37,85	41,44	44,36	44,74	45,91	45,89	44,08	38,83
165,00	36,30	40,13	43,30	43,65	44,91	44,94	43,15	37,66
175,00	34,05	38,58	41,99	42,39	43,76	43,80	42,06	36,26
185,00	32,79	37,56	41,07	41,52	42,95	42,98	41,18	35,10
195,00	31,93	36,46	39,84	40,22	41,69	41,81	40,01	33,65
205,00	30,91	35,49	38,99	39,37	40,89	41,06	39,19	32,61
215,00	29,48	34,39	38,08	38,48	40,03	40,16	38,26	31,41
225,00	28,50	33,25	36,99	37,42	38,97	39,14	37,23	30,13
235,00	27,71	32,14	35,86	36,30	37,84	37,92	36,06	28,68
245,00	26,07	30,93	34,78	35,28	36,84	37,02	35,11	27,54
255,00	23,92	29,75	33,91	34,53	36,23	36,44	34,54	26,82
265,00	22,87	28,35	32,14	32,75	34,25	34,33	31,75	23,57
275,00	20,82	26,72	30,97	31,74	33,28	33,36	30,76	22,29
285,00	19,60	25,51	29,90	30,71	32,36	32,41	29,71	21,02
295,00	18,88	24,82	29,20	30,16	31,77	31,77	28,97	20,10
305,00	18,37	24,00	28,44	29,42	30,92	30,84	27,98	18,85
315,00	17,88	23,06	27,43	28,51	30,03	30,02	27,16	17,89
325,00	16,79	21,81	26,36	27,61	29,12	29,09	26,12	16,66
335,00	13,59	18,80	23,65	25,48	27,62	27,59	24,43	14,64
345,00	8,13	15,50	20,80	21,48	24,10	24,31	21,11	10,84
355,00	7,86	14,65	19,62	20,31	22,98	23,23	19,90	9,31
365,00	6,51	13,31	18,56	19,33	22,10	22,21	18,67	7,65
375,00	4,57	11,96	17,54	18,30	21,24	21,43	17,86	6,67
385,00	4,21	11,29	16,80	17,63	20,75	20,97	17,34	5,98
395,00	1,92	9,80	15,71	16,60	19,77	19,93	16,10	4,31
405,00	-0,45	8,27	14,97	16,20	19,48	19,62	15,76	3,85
415,00	-1,00	7,56	13,98	15,30	18,60	18,69	14,73	2,58
425,00	-1,28	7,26	13,60	14,99	18,31	18,40	14,42	2,22
435,00	-12,65	4,11	11,66	13,13	16,39	16,45	12,19	-0,15
445,00	-13,89	2,27	10,81	12,39	15,65	15,58	11,41	-1,47
455,00	-18,00	-0,64	9,37	9,86	13,30	13,56	9,43	-3,62
465,00	-18,60	-1,40	8,81	9,30	12,74	13,00	8,88	-4,29
475,00	-24,81	-2,87	8,15	8,66	12,26	12,08	7,94	-5,45
485,00	-30,19	-5,98	5,96	6,40	10,23	8,88	4,24	-9,56
495,00	-31,12	-8,93	4,77	5,41	9,36	7,32	2,38	-11,80
505,00	-32,51	-11,74	-0,40	0,26	5,13	5,38	0,49	-14,13
515,00	-34,03	-12,78	-1,27	-0,62	4,44	4,71	-0,23	-15,01
525,00	-36,46	-14,70	-3,59	-3,36	1,56	2,03	-3,01	-18,33
535,00	-37,14	-15,46	-4,44	-4,18	0,92	1,47	-3,58	-18,99
545,00	-37,93	-16,83	-5,42	-5,16	0,08	0,47	-4,75	-20,44
555,00	-38,25	-18,65	-6,77	-6,36	-0,91	-0,61	-6,01	-22,12
565,00	-42,01	-20,14	-8,26	-7,89	-2,39	-2,04	-7,50	-23,94
575,00	-43,64	-23,04	-9,20	-8,60	-2,92	-2,52	-7,95	-24,51
585,00	-49,95	-24,19	-11,31	-10,88	-4,48	-4,52	-10,20	-26,92
595,00	-56,41	-25,86	-12,69	-11,95	-5,46	-5,83	-12,01	-29,28
605,00	-60,35	-27,41	-13,80	-13,23	-7,11	-7,05	-13,15	-30,45
615,00	-61,92	-29,16	-15,27	-14,85	-8,67	-8,63	-14,93	-32,80
625,00	-65,31	-30,94	-17,13	-17,66	-11,04	-10,83	-17,04	-35,03
635,00	-67,89	-32,58	-18,58	-18,93	-11,64	-11,12	-17,34	-35,43
645,00	-68,36	-33,54	-19,47	-20,17	-12,65	-12,03	-18,19	-36,30
655,00	-69,27	-35,41	-20,95	-22,06	-13,73	-13,11	-19,35	-37,61
665,00	-71,13	-37,81	-23,17	-23,07	-18,24	-18,60	-25,10	-43,61
675,00	-74,45	-39,14	-25,83	-26,16	-21,02	-20,71	-27,48	-46,09
685,00	-77,78	-41,25	-28,08	-28,18	-22,78	-22,13	-28,87	-47,54
695,00	-86,45	-45,78	-31,05	-31,05	-25,08	-24,03	-30,62	-49,39
705,00	-87,83	-51,74	-35,28	-35,03	-30,23	-29,60	-35,95	-55,11

c) Reverse-integrated decay curve  (dB SPL), corrected for missing energy for job 2
Receiver Number: 1 R1                             (x,y,z) = (7,20, -1,80, 1,00)
ms(source)	63	125	250	500	1000	2000	4000	8000
5,00	55,97	57,09	58,06	58,14	58,47	58,28	57,60	55,93
15,00	55,97	57,09	58,06	58,14	58,47	58,28	57,60	55,93
25,00	55,67	56,85	57,87	57,95	58,30	58,11	57,40	55,67
35,00	54,54	55,78	56,85	56,95	57,41	57,24	56,47	54,53
45,00	52,64	54,12	55,41	55,51	56,15	56,07	55,21	52,98
55,00	50,63	52,68	54,22	54,34	55,04	54,94	53,99	51,43
65,00	49,00	51,38	53,08	53,22	53,98	53,94	52,93	50,11
75,00	47,80	50,36	52,16	52,28	53,07	53,04	51,96	48,89
85,00	46,19	49,03	50,99	51,17	52,02	52,00	50,82	47,45
95,00	45,02	47,98	50,14	50,33	51,23	51,25	49,99	46,39
105,00	43,77	46,78	49,06	49,27	50,22	50,28	48,94	45,13
115,00	42,40	45,56	48,00	48,25	49,26	49,25	47,83	43,66
125,00	41,19	44,44	46,91	47,15	48,15	48,15	46,60	42,11
135,00	40,32	43,59	46,09	46,34	47,36	47,37	45,75	41,02
145,00	39,36	42,73	45,35	45,63	46,70	46,68	44,99	40,03
155,00	37,85	41,44	44,36	44,74	45,91	45,89	44,08	38,83
165,00	36,30	40,13	43,30	43,65	44,91	44,94	43,15	37,66
175,00	34,05	38,58	41,99	42,39	43,76	43,80	42,06	36,26
185,00	32,79	37,56	41,07	41,52	42,95	42,98	41,18	35,10
195,00	31,93	36,46	39,84	40,22	41,69	41,81	40,01	33,65
205,00	30,91	35,49	38,99	39,37	40,89	41,06	39,19	32,61
