Contents: This file contains 3 curve sets
a)Energy-time histogram.
b)Reverse-integrated decay curve (dB SPL)
c)Reverse-integrated decay curve (dB SPL), corrected for missing energy due to truncation.
d)Energy-time histogram for Sqr(Px),Sqr(Py) and Sqr(Pz) - only if calculated by Odeon 6.1 or later
d1)Hint! The energy-intensity curve can be obtained by the formulae 10*log10(Sqrt(Sqr(Px)+Sqr(Py)+Sqr(Pz)
d2)Note! Sqr(Px),Sqr(Py) and Sqr(Pz) are signed values, the sign is part the directional information


a) Energy-time histogram (dB SPL) for job 1
Receiver Number: 3 R03                            (x,y,z) = (5,87, -2,72, 1,27)
ms(source)	63	125	250	500	1000	2000	4000	8000
665,00	13,36	19,42	31,70	43,32	47,02	46,54	41,29	26,05
675,00	12,90	18,90	31,34	42,99	46,72	46,24	40,90	25,44
685,00	12,29	18,32	30,53	42,68	46,43	45,95	40,54	24,88
695,00	11,52	17,82	30,18	42,39	46,19	45,71	40,26	24,42
705,00	10,90	17,26	29,80	42,11	45,95	45,45	39,95	23,96
715,00	10,43	16,84	29,41	41,76	45,64	45,13	39,56	23,36
725,00	9,58	16,04	28,78	41,29	45,29	44,79	39,15	22,71
735,00	8,81	15,47	28,41	40,98	44,94	44,44	38,75	22,08
745,00	7,53	14,52	27,72	40,62	44,64	44,13	38,39	21,52
755,00	6,72	13,85	26,98	40,26	44,36	43,86	38,06	21,01
765,00	6,21	13,41	26,69	39,96	44,07	43,55	37,69	20,46
775,00	5,65	12,82	26,22	39,69	43,74	43,21	37,27	19,81
785,00	4,70	11,58	25,93	39,43	43,48	42,94	36,96	19,33
795,00	4,03	10,99	25,14	39,05	43,18	42,65	36,61	18,79
805,00	3,64	10,51	24,70	38,73	42,85	42,32	36,23	18,19
815,00	3,31	10,17	24,39	38,50	42,60	42,07	35,94	17,73
825,00	2,76	9,81	23,97	38,21	42,32	41,78	35,58	17,18
835,00	2,31	9,41	23,63	37,90	42,03	41,48	35,24	16,64
845,00	1,88	9,02	23,03	37,52	41,72	41,18	34,87	16,05
855,00	1,46	8,68	22,71	37,23	41,41	40,86	34,49	15,46
865,00	0,37	7,99	22,17	36,89	41,16	40,61	34,20	15,01
875,00	-1,41	5,92	21,67	36,66	40,96	40,40	33,96	14,64
885,00	-2,25	5,09	21,16	36,13	40,57	40,02	33,48	13,94
895,00	-2,58	4,82	20,92	35,90	40,33	39,76	33,19	13,50
905,00	-3,35	3,96	20,16	35,44	39,96	39,40	32,73	12,78
915,00	-4,06	3,24	19,58	35,02	39,63	39,07	32,35	12,20
925,00	-4,58	2,85	19,23	34,73	39,37	38,81	32,04	11,73
935,00	-5,05	2,32	18,59	34,36	39,07	38,52	31,71	11,22
945,00	-5,87	1,42	18,25	34,07	38,76	38,20	31,32	10,63
955,00	-6,50	0,98	17,75	33,67	38,46	37,90	30,95	10,08
